session_id,user_id,timestamp,traffic_source,device_type,country,product_category,visited_site,viewed_product,added_to_cart,initiated_checkout,completed_purchase,page_views,session_duration_sec,cart_value,revenue
SES_004283,USER_4283,2025-12-16T13:56:52.262Z,Google,,Germany,Beauty,Yes,Yes,Yes,No,No,11,185,356.81,0
SES_004284,USER_1856,2025-12-19T12:34:47.467Z,Facebook,desktop,United States,Toys,Yes,Yes,Yes,No,No,13,1367,232.04,0
SES_004285,USER_4285,2025-12-18T07:06:13.810Z,Direct,Desktop,UK,Books,Yes,Yes,No,No,No,8,1617,0,0
SES_004286,USER_4286,2025-12-13T10:32:17.235Z,Instagram,desktop,Germany,,Yes,No,No,No,No,1,,0,0
SES_004287,USER_4287,2025-12-16T02:17:25.738Z,Google,Desktop,India,Home & Garden,Yes,Yes,Yes,Yes,Yes,9,7747,444.57,307.65
SES_004288,USER_4288,2025-12-15T03:15:39.237Z,Referral,,,Beauty,Yes,Yes,Yes,No,No,7,820,262.21,0
SES_004289,USER_4289,2025-12-31T07:55:55.449Z,Referral,Desktop,Canada,Beauty,Yes,Yes,No,No,No,11,1090,0,0
SES_004290,USER_164,2025-12-21T08:52:57.237Z,email,mobile,Australia,Sports,Yes,Yes,No,No,No,3,660,0,0
SES_004291,USER_4291,2025-12-11T07:01:15.821Z,Google,desktop,Canada,Electronics,Yes,Yes,No,No,No,5,188,0,0
SES_004292,USER_4292,2025-12-28T06:30:28.872Z,email,,Canada,,Yes,No,No,No,No,3,1219,0,0
SES_004293,USER_1363,2025-12-02T07:31:40.173Z,Facebook,,UK,Books,Yes,Yes,No,No,No,13,245,0,0
SES_004294,USER_4294,2025-12-23T17:14:43.199Z,email,mobile,Germany,Books,Yes,Yes,Yes,Yes,Yes,4,38,123.49,90.71
SES_004295,USER_1328,2025-12-25T06:17:06.563Z,email,mobile,France,Electronics,Yes,Yes,No,No,No,5,808,0,0
SES_004296,USER_4296,2025-12-13T19:19:53.544Z,Referral,Desktop,India,,Yes,No,No,No,No,2,1829,0,0
SES_004297,USER_4297,2025-12-20T18:49:28.043Z,Direct,Tablet,Germany,Beauty,Yes,Yes,Yes,Yes,Yes,4,367,,475.94
SES_004298,USER_4298,2025-12-02T15:34:07.501Z,Email,Tablet,United States,Sports,Yes,Yes,No,No,No,6,393,0,0
SES_004299,USER_4299,2025-12-25T10:36:40.840Z,Referral,Tablet,United States,Fashion,Yes,Yes,No,No,No,2,391,0,0
SES_004300,USER_4300,2025-12-19T07:27:04.989Z,Direct,desktop,US,Beauty,Yes,Yes,No,No,No,10,1004,0,0
SES_004301,USER_1471,2025-12-14T09:18:26.386Z,google,desktop,United States,Books,Yes,Yes,Yes,Yes,Yes,1,560,129.23,449.45
SES_004302,USER_4302,2025-12-29T19:23:11.545Z,Direct,desktop,USA,Home & Garden,Yes,Yes,No,No,No,9,560,0,0
SES_004303,USER_4303,2025-12-30T19:34:46.745Z,Referral,Desktop,Australia,Sports,Yes,Yes,No,No,No,5,1308,0,0
SES_004304,USER_600,2025-12-09T00:12:50.581Z,Instagram,Desktop,USA,Sports,Yes,Yes,No,No,No,4,112,0,0
SES_004305,USER_528,2025-12-01T05:53:26.081Z,Facebook,desktop,USA,,Yes,Yes,No,No,No,10,593,0,0
SES_004306,USER_4306,2025-12-13T13:33:40.471Z,Instagram,,France,Home & Garden,Yes,Yes,No,No,No,1,1253,0,0
SES_004307,USER_4307,2025-12-25T23:45:25.553Z,Facebook,Mobile,US,Toys,Yes,Yes,Yes,No,No,6,1627,151.17,0
SES_004308,USER_4308,,email,Desktop,UK,Books,Yes,Yes,Yes,Yes,Yes,8,924,514.91,406.14
SES_004309,USER_4309,2025-12-23T03:40:51.490Z,Organic Search,Desktop,,Home & Garden,Yes,Yes,Yes,No,No,14,1161,449.3,0
SES_004310,USER_4310,2025-12-01T04:26:36.385Z,email,Mobile,USA,Home & Garden,Yes,Yes,No,No,No,1,1299,0,0
SES_004311,USER_4311,2025-12-12T17:52:53.438Z,email,Tablet,US,,Yes,No,No,No,No,3,345,0,0
SES_004312,USER_4312,2025-12-23T13:26:45.505Z,Referral,,,,Yes,No,No,No,No,3,967,0,0
SES_004313,USER_4313,2025-12-04T23:56:43.982Z,Google,,,,Yes,No,No,No,No,1,740,0,0
SES_004314,USER_4314,2025-12-14T08:08:57.466Z,Referral,Tablet,,Fashion,Yes,Yes,No,No,No,9,752,0,0
SES_004315,USER_4315,2025-12-13T08:50:49.148Z,Email,Tablet,United States,Toys,Yes,Yes,No,No,No,2,589,0,0
SES_004316,USER_4316,2025-12-03T22:54:13.056Z,Facebook,,Australia,,Yes,No,No,No,No,3,894,0,0
SES_004317,USER_4317,2025-12-16T19:14:44.117Z,email,,US,,Yes,No,No,No,No,3,129,0,0
SES_004318,USER_4318,2025-12-14T05:52:45.417Z,Direct,Mobile,,,Yes,No,No,No,No,1,951,0,0
SES_004319,USER_33,2025-12-31T21:15:35.761Z,Email,mobile,Australia,Toys,Yes,Yes,No,No,No,10,126,0,0
SES_004320,USER_605,2025-12-12T21:27:10.353Z,google,desktop,India,Toys,Yes,Yes,No,No,No,9,906,0,0
SES_004321,USER_4321,2025-12-21T16:00:41.878Z,google,,UK,,Yes,No,No,No,No,3,1504,0,0
SES_004322,USER_4322,2025-12-04T09:25:32.377Z,Referral,Mobile,,Beauty,Yes,Yes,No,No,No,4,1279,0,0
SES_004323,USER_4323,2025-12-25T03:42:39.320Z,Google,desktop,,,Yes,No,No,No,No,2,1434,0,0
SES_004324,USER_1685,2025-12-23T20:15:54.606Z,google,Mobile,,Electronics,Yes,Yes,Yes,Yes,No,8,1291,42.33,0
SES_004325,USER_4325,2025-12-19T13:39:30.993Z,email,Mobile,UK,Electronics,Yes,Yes,No,No,No,4,72,0,0
SES_004326,USER_1416,2025-12-14T01:47:32.288Z,google,Tablet,Australia,,Yes,No,No,No,No,1,807,0,0
SES_004327,USER_4327,2025-12-20T21:05:40.691Z,Direct,,US,Fashion,Yes,Yes,Yes,No,No,10,843,224.84,0
SES_004328,USER_1142,2025-12-08T13:38:09.137Z,Facebook,,,,Yes,No,No,No,No,3,138,0,0
SES_004329,USER_4329,2025-12-28T19:15:02.254Z,google,desktop,India,Sports,Yes,Yes,No,No,No,5,1344,0,0
SES_004330,USER_4330,2025-12-20T05:49:41.036Z,Organic Search,,US,Electronics,Yes,Yes,No,No,No,14,1351,0,0
SES_004331,USER_4331,2025-12-15T16:28:35.651Z,Email,desktop,,,Yes,No,No,No,No,3,974,0,0
SES_004332,USER_4332,2025-12-23T13:40:17.748Z,Referral,desktop,UK,,Yes,No,No,No,No,3,187,0,0
SES_004333,USER_4333,2025-12-30T06:11:23.866Z,Facebook,,Australia,,Yes,Yes,No,No,No,6,650,0,0
SES_004334,USER_4334,2025-12-09T20:16:14.272Z,google,,United States,Sports,Yes,Yes,No,No,No,7,764,0,0
SES_004335,USER_4335,2025-12-14T01:47:08.683Z,Instagram,desktop,USA,Electronics,Yes,Yes,Yes,No,No,2,1618,303.67,0
SES_004336,USER_607,2025-12-10T11:21:47.935Z,Instagram,mobile,Canada,,Yes,No,No,No,No,1,168,0,0
SES_004337,USER_4337,2025-12-03T08:12:37.850Z,Organic Search,mobile,UK,,Yes,No,No,No,No,1,1667,0,0
SES_004338,USER_87,2025-12-11T21:37:05.475Z,Referral,desktop,USA,Beauty,Yes,Yes,Yes,Yes,Yes,9,,276.46,225.27
SES_004339,USER_4339,2025-12-05T13:37:06.720Z,Organic Search,,Canada,Sports,Yes,Yes,Yes,No,No,15,1109,397.8,0
SES_004340,USER_4340,2025-12-20T08:19:38.273Z,Facebook,Desktop,US,,Yes,No,No,No,No,3,1336,0,0
SES_004341,USER_4341,2025-12-17T08:35:59.906Z,Instagram,Desktop,United States,Home & Garden,Yes,Yes,Yes,No,No,14,231,510.84,0
SES_004342,USER_4342,2025-12-15T07:10:56.787Z,Instagram,,Canada,,Yes,No,No,No,No,3,774,0,0
SES_004343,USER_1923,2025-12-22T14:50:34.979Z,Organic Search,desktop,United States,Fashion,Yes,Yes,No,No,No,3,1073,0,0
SES_004344,USER_4344,2025-12-11T21:02:56.129Z,Instagram,mobile,USA,,Yes,No,No,No,No,1,1164,0,0
SES_004345,USER_4345,2025-12-24T12:32:17.828Z,Referral,Tablet,Canada,Beauty,Yes,Yes,Yes,No,No,13,1639,212.73,0
SES_004346,USER_1405,2025-12-02T01:53:21.135Z,Google,Desktop,India,Electronics,Yes,Yes,No,No,No,8,1207,0,0
SES_004347,USER_4347,2025-12-08T15:20:21.526Z,email,Desktop,,,Yes,No,No,No,No,1,1511,0,0
SES_004348,USER_4348,2025-12-31T10:21:04.588Z,Organic Search,Desktop,Australia,Toys,Yes,Yes,No,No,No,3,174,0,0
SES_004349,USER_4349,2025-12-28T08:00:05.236Z,Facebook,Desktop,United States,Sports,Yes,Yes,Yes,No,No,13,1778,148.19,0
SES_004350,USER_4350,2025-12-28T04:32:57.015Z,Organic Search,mobile,UK,,Yes,No,No,No,No,1,265,0,0
SES_004351,USER_4351,2025-12-26T17:04:08.269Z,Direct,Desktop,Germany,Toys,Yes,Yes,No,No,No,3,1431,0,0
SES_004352,USER_887,2025-12-12T22:40:07.600Z,Organic Search,desktop,UK,Sports,Yes,Yes,Yes,No,No,9,1818,66.54,0
SES_004353,USER_4353,2025-12-05T03:50:29.096Z,Direct,Mobile,Canada,,Yes,No,No,No,No,3,676,0,0
SES_004354,USER_321,2025-12-24T12:19:13.536Z,Referral,Desktop,India,,Yes,No,No,No,No,2,809,0,0
SES_004355,USER_4355,2025-12-01T00:29:24.988Z,Direct,Mobile,Germany,Home & Garden,Yes,Yes,No,No,No,4,781,0,0
SES_004356,USER_891,2025-12-09T20:08:50.473Z,email,Tablet,Australia,,Yes,No,No,No,No,3,693,0,0
SES_004357,USER_4357,2025-12-16T15:15:32.166Z,Referral,Mobile,Australia,Sports,Yes,Yes,No,No,No,2,,0,0
SES_004358,USER_4358,2025-12-07T05:55:31.037Z,google,mobile,United States,,Yes,No,No,No,No,2,953,0,0
SES_004359,USER_4359,2025-12-04T22:01:50.849Z,Organic Search,desktop,,,Yes,No,No,No,No,1,52,0,0
SES_004360,USER_439,2025-12-29T05:49:34.284Z,Instagram,Mobile,UK,Sports,Yes,Yes,No,No,No,3,378,0,0
SES_004361,USER_4361,2025-12-13T15:24:42.100Z,Email,,USA,,Yes,No,No,No,No,3,120,0,0
SES_004362,USER_915,2025-12-01T08:30:46.417Z,Google,Desktop,Canada,Beauty,Yes,Yes,Yes,No,No,1,1110,297.94,0
SES_004363,USER_4363,2025-12-07T14:12:03.615Z,Direct,Mobile,India,Sports,Yes,Yes,Yes,Yes,No,7,1332,133.89,0
SES_004364,USER_1327,2025-12-31T15:38:33.930Z,Facebook,Mobile,United States,Beauty,Yes,Yes,No,No,No,10,963,0,0
SES_004365,USER_4365,2025-12-19T03:47:31.419Z,Organic Search,Desktop,Germany,Electronics,Yes,Yes,No,No,No,15,106,0,0
SES_004366,USER_1672,2025-12-25T16:43:14.080Z,Email,Desktop,Canada,Fashion,Yes,Yes,No,No,No,4,596,0,0
SES_004367,USER_4367,2025-12-22T03:09:22.065Z,Referral,desktop,Australia,,Yes,No,No,No,No,1,1184,0,0
SES_004368,USER_4368,2025-12-25T08:02:21.945Z,Direct,Tablet,France,Fashion,Yes,Yes,Yes,No,No,6,1153,,0
SES_004369,USER_890,2025-12-28T11:51:10.347Z,Referral,desktop,Germany,,Yes,Yes,Yes,Yes,Yes,10,1803,157.9,100.25
SES_004370,USER_4370,2025-12-14T11:11:36.556Z,Email,Tablet,Germany,,Yes,No,No,No,No,2,505,0,0
SES_004371,USER_4371,2025-12-31T00:34:55.244Z,Google,desktop,UK,,Yes,Yes,Yes,Yes,Yes,10,921,440.88,429.64
SES_004372,USER_4372,2025-12-09T00:25:13.013Z,Facebook,,USA,Sports,Yes,Yes,No,No,No,14,734,0,0
SES_004373,USER_4373,2025-12-31T09:59:54.124Z,Direct,Tablet,US,,Yes,Yes,No,No,No,10,608,0,0
SES_004374,USER_4374,,Email,mobile,Germany,,Yes,No,No,No,No,3,1464,0,0
SES_004375,USER_4375,2025-12-14T19:55:19.488Z,Instagram,Tablet,Germany,Sports,Yes,Yes,No,No,No,6,249,0,0
SES_004376,USER_197,2025-12-06T04:39:13.340Z,google,desktop,,,Yes,No,No,No,No,3,1701,0,0
SES_004377,USER_4377,2025-12-10T14:17:43.968Z,Email,,India,Toys,Yes,Yes,Yes,No,No,1,552,301.04,0
SES_004378,USER_4378,2025-12-27T17:09:05.257Z,Google,Mobile,Australia,Electronics,Yes,Yes,No,No,No,2,1061,0,0
SES_004379,USER_4379,2025-12-29T20:32:31.729Z,Referral,Mobile,UK,Books,Yes,Yes,Yes,Yes,Yes,11,1020,513.34,72.83
SES_004380,USER_809,2025-12-16T07:06:17.167Z,Google,Tablet,Australia,Sports,Yes,Yes,Yes,Yes,Yes,10,1127,270.08,301.14
SES_004381,USER_4381,2025-12-06T20:09:25.901Z,Email,Mobile,Germany,Beauty,Yes,Yes,Yes,No,No,8,259,519.14,0
SES_004382,USER_4382,2025-12-27T03:03:33.877Z,Referral,,France,Sports,Yes,Yes,No,No,No,8,164,0,0
SES_004383,USER_4383,2025-12-03T20:46:21.888Z,google,Tablet,France,Fashion,Yes,Yes,Yes,No,No,14,1249,,0
SES_004384,USER_4384,2025-12-09T16:19:13.151Z,Organic Search,Mobile,,Electronics,Yes,Yes,Yes,Yes,No,12,1508,200.13,0
SES_004385,USER_4385,2025-12-27T05:42:27.777Z,email,Desktop,United States,,Yes,Yes,No,No,No,2,1004,0,0
SES_004386,USER_4386,2025-12-31T13:29:27.923Z,Organic Search,Mobile,Canada,,Yes,No,No,No,No,1,548,0,0
SES_004387,USER_4387,2025-12-18T11:11:26.509Z,Instagram,Mobile,United States,Toys,Yes,Yes,Yes,Yes,Yes,3,1413,464.09,74.93
SES_004388,USER_4388,2025-12-23T12:52:47.769Z,Google,mobile,Germany,,Yes,No,No,No,No,3,1077,0,0
SES_004389,USER_4389,2025-12-28T20:36:43.442Z,Direct,mobile,India,Books,Yes,Yes,Yes,Yes,Yes,9,422,207.44,101.77
SES_004390,USER_1038,2025-12-09T10:33:45.533Z,Direct,Desktop,US,,Yes,No,No,No,No,2,762,0,0
SES_004391,USER_4391,2025-12-01T07:40:56.560Z,Google,,,Beauty,Yes,Yes,Yes,No,No,3,1222,284.87,0
SES_004392,USER_4392,2025-12-28T00:47:29.319Z,Organic Search,Desktop,,,Yes,Yes,Yes,Yes,No,10,1437,476.24,0
SES_004393,USER_4393,2025-12-29T14:39:32.511Z,Organic Search,desktop,UK,Toys,Yes,Yes,No,No,No,12,763,0,0
SES_004394,USER_4394,2025-12-13T15:52:19.702Z,Email,Tablet,India,Beauty,Yes,Yes,No,No,No,3,1458,0,0
SES_004395,USER_1326,2025-12-02T23:07:51.192Z,google,Tablet,US,,Yes,No,No,No,No,1,47,0,0
SES_004396,USER_4396,2025-12-09T13:04:59.816Z,google,desktop,Canada,Electronics,Yes,Yes,Yes,Yes,Yes,7,588,70.44,252.81
SES_004397,USER_4397,2025-12-16T05:40:44.593Z,Facebook,mobile,India,Fashion,Yes,Yes,Yes,Yes,Yes,4,1159,499.92,80.9
SES_004398,USER_4398,2025-12-15T17:07:59.295Z,email,Tablet,US,Electronics,Yes,Yes,Yes,No,No,14,1606,359.82,0
SES_004399,USER_130,,Referral,mobile,France,Beauty,Yes,Yes,No,No,No,15,1174,0,0
SES_004400,USER_250,2025-12-26T14:41:02.705Z,email,desktop,United States,Books,Yes,Yes,No,No,No,10,973,0,0
SES_004401,USER_1656,2025-12-01T01:46:58.948Z,Facebook,mobile,Australia,,Yes,No,No,No,No,3,1189,0,0
SES_004402,USER_456,2025-12-28T13:01:41.023Z,Instagram,Desktop,,Electronics,Yes,Yes,No,No,No,1,1345,0,0
SES_004403,USER_4403,2025-12-06T21:08:34.748Z,Email,Tablet,United States,Home & Garden,Yes,Yes,Yes,No,No,3,1291,243.77,0
SES_004404,USER_4404,2025-12-28T16:18:50.649Z,Direct,desktop,UK,Sports,Yes,Yes,Yes,Yes,Yes,7,308,84.4,249.8
SES_004405,USER_4405,2025-12-14T11:10:31.869Z,Instagram,,UK,Electronics,Yes,Yes,No,No,No,2,177,0,0
SES_004406,USER_4406,2025-12-13T06:37:01.265Z,Facebook,Tablet,UK,Electronics,Yes,Yes,Yes,No,No,4,55,252.21,0
SES_004407,USER_857,2025-12-09T22:15:06.768Z,Referral,mobile,France,Sports,Yes,Yes,No,No,No,10,1051,0,0
SES_004408,USER_163,2025-12-16T04:28:19.197Z,google,Mobile,USA,Fashion,Yes,Yes,Yes,Yes,Yes,9,498,263.85,234.14
SES_004409,USER_1584,2025-12-21T06:36:10.143Z,Organic Search,Desktop,UK,Home & Garden,Yes,Yes,No,No,No,3,143,0,0
SES_004410,USER_4410,2025-12-15T06:06:00.611Z,Organic Search,,Canada,,Yes,Yes,Yes,Yes,No,7,1407,304.74,0
SES_004411,USER_4411,2025-12-21T03:36:06.834Z,Organic Search,Mobile,UK,,Yes,No,No,No,No,1,252,0,0
SES_004412,USER_377,2025-12-08T17:04:55.464Z,Instagram,desktop,Germany,,Yes,No,No,No,No,2,,0,0
SES_004413,USER_4413,2025-12-08T16:07:08.584Z,Referral,desktop,Canada,Beauty,Yes,Yes,Yes,Yes,Yes,1,1699,399.88,381.92
SES_004414,USER_4414,2025-12-04T21:54:43.788Z,Email,Tablet,United States,,Yes,Yes,No,No,No,2,1178,0,0
SES_004415,USER_4415,2025-12-03T17:23:16.429Z,google,mobile,France,,Yes,No,No,No,No,1,596,0,0
SES_004416,USER_4416,2025-12-21T11:50:58.554Z,Email,mobile,United States,Books,Yes,Yes,No,No,No,6,1672,0,0
SES_004417,USER_4417,2025-12-21T15:22:39.991Z,email,,US,Fashion,Yes,Yes,No,No,No,7,896,0,0
SES_004418,USER_809,2025-12-28T14:37:29.415Z,Google,Tablet,Germany,Books,Yes,Yes,No,No,No,5,,0,0
SES_004419,USER_4419,2025-12-12T19:58:24.377Z,Referral,Desktop,Australia,Home & Garden,Yes,Yes,Yes,Yes,Yes,11,1705,101.79,203.56
SES_004420,USER_4420,2025-12-20T16:23:31.459Z,Facebook,Desktop,Canada,Beauty,Yes,Yes,No,No,No,2,1477,0,0
SES_004421,USER_4421,2025-12-22T21:12:55.682Z,Google,Desktop,India,Sports,Yes,Yes,No,No,No,13,257,0,0
SES_004422,USER_37,2025-12-24T23:34:01.499Z,Instagram,mobile,,,Yes,No,No,No,No,2,813,0,0
SES_004423,USER_4423,2025-12-21T18:31:06.897Z,Facebook,desktop,Australia,,Yes,No,No,No,No,2,184,0,0
SES_004424,USER_1595,2025-12-21T22:25:13.089Z,Referral,desktop,France,Books,Yes,Yes,No,No,No,4,9590,0,0
SES_004425,USER_4425,2025-12-18T06:08:45.160Z,Google,desktop,Germany,,Yes,No,No,No,No,1,1715,0,0
SES_004426,USER_750,2025-12-06T10:08:13.024Z,Instagram,Mobile,India,,Yes,No,No,No,No,1,1082,0,0
SES_004427,USER_4427,2025-12-27T00:38:48.495Z,Instagram,Tablet,Australia,Toys,Yes,Yes,Yes,Yes,No,5,1515,174.15,0
SES_004428,USER_4428,2025-12-03T14:41:01.700Z,google,Tablet,USA,Electronics,Yes,Yes,Yes,No,No,2,659,349.19,0
SES_004429,USER_4429,2025-12-24T22:29:30.076Z,Email,Tablet,USA,Fashion,Yes,Yes,No,No,No,5,,0,0
SES_004430,USER_4430,2025-12-04T01:01:05.265Z,Google,Mobile,India,Books,Yes,Yes,No,No,No,5,1760,0,0
SES_004431,USER_4431,2025-12-23T10:28:17.524Z,Instagram,Mobile,India,,Yes,Yes,Yes,Yes,No,8,436,108.44,0
SES_004432,USER_1075,2025-12-17T11:18:17.796Z,Facebook,,Canada,,Yes,No,No,No,No,1,1728,0,0
SES_004433,USER_4433,2025-12-11T04:32:06.074Z,google,Mobile,United States,Electronics,Yes,Yes,Yes,No,No,10,1044,449.27,0
SES_004434,USER_4434,2025-12-25T18:46:33.947Z,Facebook,Tablet,United States,Toys,Yes,Yes,No,No,No,9,1366,0,0
SES_004435,USER_1223,2025-12-20T03:12:19.731Z,Email,Tablet,Germany,Sports,Yes,Yes,Yes,Yes,Yes,7,6241,108.17,114.95
SES_004436,USER_4436,2025-12-03T10:49:45.072Z,Referral,Desktop,France,,Yes,No,No,No,No,3,1348,0,0
SES_004437,USER_4437,2025-12-23T03:27:54.493Z,Direct,,Australia,Electronics,Yes,Yes,Yes,No,No,5,792,524.54,0
SES_004438,USER_4438,2025-12-21T10:06:55.267Z,email,desktop,USA,Electronics,Yes,Yes,No,No,No,11,1235,0,0
SES_004439,USER_1544,2025-12-13T14:22:56.863Z,google,,,,Yes,No,No,No,No,1,1503,0,0
SES_004440,USER_4440,2025-12-29T15:30:17.855Z,Instagram,mobile,United States,Fashion,Yes,Yes,No,No,No,6,926,0,0
SES_004441,USER_4441,2025-12-24T07:56:19.736Z,Instagram,Mobile,US,,Yes,No,No,No,No,1,1230,0,0
SES_004442,USER_4442,2025-12-09T16:23:05.044Z,Organic Search,mobile,Germany,Sports,Yes,Yes,Yes,No,No,4,1583,321.79,0
SES_004443,USER_4443,2025-12-02T22:28:50.274Z,Direct,Tablet,United States,,Yes,No,No,No,No,2,1554,0,0
SES_004444,USER_311,2025-12-09T14:18:48.251Z,Email,Mobile,India,,Yes,No,No,No,No,1,752,0,0
SES_004445,USER_4445,2025-12-28T02:11:33.417Z,google,Tablet,United States,Beauty,Yes,Yes,Yes,No,No,12,1199,35.01,0
SES_004446,USER_4446,2025-12-11T00:05:31.346Z,google,,USA,Home & Garden,Yes,Yes,Yes,No,No,1,1404,171.64,0
SES_004447,USER_4447,2025-12-20T14:56:11.553Z,Direct,,France,,Yes,No,No,No,No,1,1422,0,0
SES_004448,USER_4448,2025-12-09T05:20:16.898Z,Facebook,,Germany,Beauty,Yes,Yes,Yes,No,No,14,576,446.04,0
SES_004449,USER_4449,2025-12-04T12:28:22.894Z,Email,desktop,United States,,Yes,No,No,No,No,2,1137,0,N/A
SES_004450,USER_4450,2025-12-31T05:16:57.577Z,Instagram,Desktop,India,,Yes,No,No,No,No,1,394,0,0
SES_004451,USER_4451,2025-12-13T06:50:47.211Z,Referral,Mobile,Australia,,Yes,No,No,No,No,3,1248,0,0
SES_004452,USER_4452,2025-12-30T12:02:44.468Z,Direct,desktop,USA,,Yes,No,No,No,No,2,122,0,0
SES_004453,USER_4453,2025-12-01T23:12:25.733Z,Email,Mobile,Germany,Fashion,Yes,Yes,Yes,No,No,8,252,500.58,0
SES_004454,USER_4454,2025-12-03T16:02:11.344Z,Facebook,mobile,Australia,Home & Garden,Yes,Yes,No,No,No,4,1360,0,0
SES_004455,USER_4455,,Direct,desktop,,Toys,Yes,Yes,No,No,No,2,807,0,0
SES_004456,USER_4456,2025-12-19T19:00:30.289Z,email,mobile,Australia,,Yes,Yes,Yes,Yes,Yes,8,452,334.75,152.85
SES_004457,USER_4457,2025-12-10T03:08:30.737Z,Facebook,Tablet,Australia,,Yes,Yes,Yes,Yes,Yes,3,413,389.24,210.09
SES_004458,USER_4458,2025-12-08T02:47:56.204Z,Instagram,Tablet,UK,Beauty,Yes,Yes,Yes,Yes,No,6,1170,263.42,0
SES_004459,USER_4459,2025-12-21T21:23:55.064Z,Email,Tablet,,,Yes,No,No,No,No,2,940,0,0
SES_004460,USER_1498,2025-12-11T12:32:54.312Z,Organic Search,Tablet,France,,Yes,No,No,No,No,3,1628,0,0
SES_004461,USER_4461,,email,Tablet,Australia,Toys,Yes,Yes,Yes,Yes,Yes,7,1620,176.45,260.55
SES_004462,USER_836,2025-12-25T17:54:14.200Z,Referral,Desktop,UK,Beauty,Yes,Yes,Yes,Yes,Yes,5,1028,505.72,152.76
SES_004463,USER_4463,2025-12-05T13:36:02.366Z,Organic Search,Mobile,India,Fashion,Yes,Yes,No,No,No,6,1247,0,0
SES_004464,USER_982,2025-12-24T06:02:36.108Z,Organic Search,mobile,,Electronics,Yes,Yes,Yes,No,No,8,808,383.73,0
SES_004465,USER_4465,2025-12-30T06:52:40.898Z,Direct,mobile,,Toys,Yes,Yes,No,No,No,1,711,0,0
SES_004466,USER_4466,2025-12-16T16:41:23.993Z,Email,Tablet,Australia,Beauty,Yes,Yes,No,No,No,12,366,0,0
SES_004467,USER_4467,2025-12-21T04:09:53.607Z,google,,United States,Electronics,Yes,Yes,Yes,Yes,Yes,10,1102,313.25,213.37
SES_004468,USER_4468,2025-12-22T01:39:28.027Z,Google,mobile,USA,Toys,Yes,Yes,Yes,Yes,Yes,1,,202.47,384.08
SES_004469,USER_4469,2025-12-20T07:01:08.844Z,google,mobile,UK,Books,Yes,Yes,Yes,Yes,Yes,6,116,175.6,260.63
SES_004470,USER_4470,2025-12-29T11:34:58.359Z,Organic Search,desktop,United States,,Yes,No,No,No,No,1,1363,0,0
SES_004471,USER_4471,2025-12-31T14:01:30.440Z,Instagram,,USA,Beauty,Yes,Yes,Yes,Yes,Yes,8,886,42.26,179.24
SES_004472,USER_4472,2025-12-17T00:05:53.300Z,Instagram,,France,Sports,Yes,Yes,No,No,No,5,475,0,0
SES_004473,USER_4473,2025-12-08T10:31:14.660Z,Google,desktop,United States,,Yes,No,No,No,No,3,876,0,0
SES_004474,USER_4474,2025-12-04T08:56:29.655Z,Facebook,Tablet,India,Home & Garden,Yes,Yes,No,No,No,15,235,0,0
SES_004475,USER_4475,2025-12-31T01:55:53.986Z,Email,Tablet,Australia,Beauty,Yes,Yes,No,No,No,1,307,0,0
SES_004476,USER_4476,2025-12-28T20:26:49.237Z,Referral,Desktop,United States,Toys,Yes,Yes,No,No,No,2,1780,0,0
SES_004477,USER_4477,2025-12-04T19:21:39.320Z,Facebook,desktop,Germany,Fashion,Yes,Yes,Yes,Yes,No,9,1559,266.18,0
SES_004478,USER_4478,2025-12-11T01:22:55.412Z,Instagram,Desktop,Canada,,Yes,No,No,No,No,3,1555,0,0
SES_004479,USER_1124,2025-12-10T20:52:57.029Z,Referral,mobile,Germany,,Yes,No,No,No,No,3,432,0,0
SES_004480,USER_4480,2025-12-22T14:06:14.948Z,Google,Desktop,Australia,Electronics,Yes,Yes,No,No,No,3,477,0,0
SES_004481,USER_4481,2025-12-09T21:56:06.701Z,Facebook,mobile,Germany,,Yes,No,No,No,No,2,381,0,0
SES_004482,USER_4482,2025-12-25T21:49:10.849Z,Referral,Mobile,USA,Toys,Yes,Yes,No,No,No,2,83,0,0
SES_004483,USER_4483,2025-12-14T05:58:43.266Z,Referral,,Canada,Sports,Yes,Yes,No,No,No,9,542,0,0
SES_004484,USER_4484,2025-12-07T10:20:29.114Z,email,mobile,,,Yes,No,No,No,No,1,1797,0,0
SES_004485,USER_4485,2025-12-12T17:23:52.817Z,Direct,,,Home & Garden,Yes,Yes,No,No,No,2,946,0,0
SES_004486,USER_4486,2025-12-22T10:23:51.750Z,Direct,desktop,USA,,Yes,No,No,No,No,1,1004,0,0
SES_004487,USER_1701,2025-12-04T06:21:50.193Z,Organic Search,Tablet,Canada,Books,Yes,Yes,Yes,No,No,7,461,110,0
SES_004488,USER_4488,2025-12-16T11:38:22.866Z,Organic Search,Desktop,Australia,Fashion,Yes,Yes,Yes,No,No,9,596,60.97,0
SES_004489,USER_4489,2025-12-21T10:37:43.118Z,Instagram,Mobile,India,Beauty,Yes,Yes,Yes,No,No,3,,263.52,0
SES_004490,USER_4490,2025-12-02T16:07:25.110Z,Organic Search,Tablet,US,,Yes,No,No,No,No,3,58,0,0
SES_004491,USER_305,2025-12-09T04:04:42.872Z,Instagram,,Australia,Electronics,Yes,Yes,No,No,No,15,602,0,0
