session_id,user_id,timestamp,traffic_source,device_type,country,product_category,visited_site,viewed_product,added_to_cart,initiated_checkout,completed_purchase,page_views,session_duration_sec,cart_value,revenue,timestamp_parsed,hour_of_day,day_of_week,day_name,is_weekend,is_bounce,cart_abandoned,checkout_abandoned
SES_004230,USER_759,2025-12-19T21:21:19.653Z,Facebook,Tablet,Germany,Beauty,1,1,1,1,1,12,299.0,420.59,58.33,2025-12-19 21:21:19.653000+00:00,21,4,Friday,0,0,0,0
SES_004231,USER_4231,2025-12-10T12:43:50.919Z,Direct,Unknown,USA,Books,1,1,0,0,0,7,611.0,0.0,0.0,2025-12-10 12:43:50.919000+00:00,12,2,Wednesday,0,0,0,0
SES_004232,USER_363,2025-12-14T11:00:24.336Z,Email,Desktop,UK,Beauty,1,1,1,0,0,1,1668.0,284.18,0.0,2025-12-14 11:00:24.336000+00:00,11,6,Sunday,1,0,1,0
SES_004233,USER_1721,2025-12-26T12:10:14.855Z,Email,Unknown,UK,Home & Garden,1,1,1,1,1,13,975.0,251.85,353.19,2025-12-26 12:10:14.855000+00:00,12,4,Friday,0,0,0,0
SES_004234,USER_4234,2025-12-01T04:39:52.176Z,Google,Desktop,UK,Uncategorized,1,1,1,1,0,8,613.0,324.66,0.0,2025-12-01 04:39:52.176000+00:00,4,0,Monday,0,0,1,1
SES_004235,USER_4235,2025-12-27T23:26:28.261Z,Google,Desktop,USA,Beauty,1,1,0,0,0,5,41.0,0.0,0.0,2025-12-27 23:26:28.261000+00:00,23,5,Saturday,1,0,0,0
SES_004236,USER_4236,2025-12-15T00:04:30.610Z,Instagram,Mobile,Germany,Electronics,1,1,0,0,0,11,1789.0,0.0,0.0,2025-12-15 00:04:30.610000+00:00,0,0,Monday,0,0,0,0
SES_004237,USER_4237,2025-12-19T06:39:48.419Z,Organic Search,Mobile,Canada,Beauty,1,1,0,0,0,11,1175.0,0.0,0.0,2025-12-19 06:39:48.419000+00:00,6,4,Friday,0,0,0,0
SES_004238,USER_4238,2025-12-22T16:18:27.490Z,Google,Mobile,Unknown,Electronics,1,1,1,1,0,8,1706.0,314.41,0.0,2025-12-22 16:18:27.490000+00:00,16,0,Monday,0,0,1,1
SES_004239,USER_4239,2025-12-10T00:36:54.945Z,Facebook,Mobile,Unknown,Home & Garden,1,1,0,0,0,2,1276.0,0.0,0.0,2025-12-10 00:36:54.945000+00:00,0,2,Wednesday,0,0,0,0
SES_004240,USER_4240,2025-12-07T23:12:29.956Z,Email,Mobile,Germany,Books,1,1,0,0,0,6,2454.0,0.0,0.0,2025-12-07 23:12:29.956000+00:00,23,6,Sunday,1,0,0,0
SES_004241,USER_699,2025-12-31T14:46:20.087Z,Instagram,Unknown,Germany,Home & Garden,1,1,0,0,0,6,701.0,0.0,0.0,2025-12-31 14:46:20.087000+00:00,14,2,Wednesday,0,0,0,0
SES_004242,USER_1409,2025-12-12T21:11:01.998Z,Google,Tablet,France,Home & Garden,1,1,0,0,0,10,1424.0,0.0,0.0,2025-12-12 21:11:01.998000+00:00,21,4,Friday,0,0,0,0
SES_004243,USER_4243,2025-12-20T13:59:31.174Z,Email,Desktop,India,N/A,1,0,0,0,0,1,1168.0,0.0,0.0,2025-12-20 13:59:31.174000+00:00,13,5,Saturday,1,0,0,0
SES_004244,USER_1998,2025-12-06T06:57:55.861Z,Organic Search,Unknown,Canada,N/A,1,0,0,0,0,2,605.0,0.0,0.0,2025-12-06 06:57:55.861000+00:00,6,5,Saturday,1,0,0,0
SES_004245,USER_4245,2025-12-04T00:31:02.102Z,Direct,Desktop,France,Electronics,1,1,1,1,1,10,184.0,110.29,426.13,2025-12-04 00:31:02.102000+00:00,0,3,Thursday,0,0,0,0
SES_004246,USER_505,2024-12-16T12:00:00.000Z,Direct,Desktop,Germany,Home & Garden,1,1,0,0,0,4,667.0,0.0,0.0,2024-12-16 12:00:00+00:00,12,0,Monday,0,0,0,0
SES_004247,USER_4247,2025-12-23T04:03:51.216Z,Email,Mobile,Unknown,Fashion,1,1,1,1,1,4,354.0,99.41,302.26,2025-12-23 04:03:51.216000+00:00,4,1,Tuesday,0,0,0,0
SES_004248,USER_4248,2025-12-18T17:13:49.429Z,Email,Mobile,USA,N/A,1,0,0,0,0,3,106.0,0.0,0.0,2025-12-18 17:13:49.429000+00:00,17,3,Thursday,0,0,0,0
SES_004249,USER_4249,2025-12-10T11:22:28.209Z,Email,Desktop,France,Electronics,1,1,1,0,0,11,1683.0,85.34,0.0,2025-12-10 11:22:28.209000+00:00,11,2,Wednesday,0,0,1,0
SES_004250,USER_4250,2025-12-13T19:58:06.359Z,Email,Mobile,USA,Books,1,1,0,0,0,1,1501.0,0.0,0.0,2025-12-13 19:58:06.359000+00:00,19,5,Saturday,1,0,0,0
SES_004251,USER_4251,2025-12-17T15:51:43.021Z,Instagram,Mobile,Australia,N/A,1,0,0,0,0,2,1724.0,0.0,0.0,2025-12-17 15:51:43.021000+00:00,15,2,Wednesday,0,0,0,0
SES_004252,USER_562,2025-12-26T02:16:35.725Z,Google,Desktop,UK,Sports,1,1,0,0,0,6,563.0,0.0,0.0,2025-12-26 02:16:35.725000+00:00,2,4,Friday,0,0,0,0
SES_004253,USER_4253,2025-12-21T16:31:50.147Z,Facebook,Mobile,Unknown,Toys,1,1,0,0,0,9,923.0,0.0,0.0,2025-12-21 16:31:50.147000+00:00,16,6,Sunday,1,0,0,0
SES_004254,USER_168,2025-12-15T12:23:44.693Z,Google,Desktop,USA,Beauty,1,1,1,1,1,1,1374.0,82.88,158.64,2025-12-15 12:23:44.693000+00:00,12,0,Monday,0,0,0,0
SES_004255,USER_1657,2025-12-20T05:17:05.994Z,Direct,Unknown,Australia,N/A,1,0,0,0,0,1,312.0,0.0,0.0,2025-12-20 05:17:05.994000+00:00,5,5,Saturday,1,0,0,0
SES_004256,USER_4256,2025-12-31T00:14:04.975Z,Organic Search,Desktop,Canada,Sports,1,1,1,1,1,1,1422.0,385.45,89.51,2025-12-31 00:14:04.975000+00:00,0,2,Wednesday,0,0,0,0
SES_004257,USER_373,2025-12-22T01:42:18.742Z,Referral,Tablet,France,Toys,1,1,0,0,0,11,1654.0,0.0,0.0,2025-12-22 01:42:18.742000+00:00,1,0,Monday,0,0,0,0
SES_004258,USER_4258,2025-12-27T11:50:07.184Z,Email,Desktop,Germany,Toys,1,1,0,0,0,4,874.0,0.0,0.0,2025-12-27 11:50:07.184000+00:00,11,5,Saturday,1,0,0,0
SES_004259,USER_4259,2025-12-05T04:20:17.788Z,Google,Mobile,Germany,Books,1,1,0,0,0,1,316.0,0.0,0.0,2025-12-05 04:20:17.788000+00:00,4,4,Friday,0,0,0,0
SES_004260,USER_4260,2025-12-25T20:01:20.663Z,Facebook,Desktop,USA,N/A,1,0,0,0,0,1,213.0,0.0,0.0,2025-12-25 20:01:20.663000+00:00,20,3,Thursday,0,0,0,0
SES_004261,USER_4261,2025-12-10T04:48:15.626Z,Google,Desktop,Germany,Uncategorized,1,1,0,0,0,14,1313.0,0.0,0.0,2025-12-10 04:48:15.626000+00:00,4,2,Wednesday,0,0,0,0
SES_004262,USER_4262,2025-12-20T18:22:03.348Z,Referral,Tablet,Australia,Toys,1,1,0,0,0,2,272.0,0.0,0.0,2025-12-20 18:22:03.348000+00:00,18,5,Saturday,1,0,0,0
SES_004263,USER_4263,2025-12-01T12:49:17.295Z,Organic Search,Mobile,Germany,Home & Garden,1,1,0,0,0,11,736.0,0.0,0.0,2025-12-01 12:49:17.295000+00:00,12,0,Monday,0,0,0,0
SES_004264,USER_4264,2025-12-19T13:43:33.008Z,Organic Search,Desktop,USA,Uncategorized,1,1,1,1,1,1,392.0,386.16,480.6,2025-12-19 13:43:33.008000+00:00,13,4,Friday,0,0,0,0
SES_004265,USER_4265,2025-12-13T06:17:10.101Z,Facebook,Tablet,Unknown,N/A,1,0,0,0,0,1,269.0,0.0,0.0,2025-12-13 06:17:10.101000+00:00,6,5,Saturday,1,0,0,0
SES_004266,USER_66,2025-12-07T19:51:41.514Z,Facebook,Mobile,Unknown,N/A,1,0,0,0,0,3,939.0,0.0,0.0,2025-12-07 19:51:41.514000+00:00,19,6,Sunday,1,0,0,0
SES_004267,USER_4267,2025-12-19T06:53:50.012Z,Referral,Mobile,Germany,Home & Garden,1,1,0,0,0,1,1074.0,0.0,0.0,2025-12-19 06:53:50.012000+00:00,6,4,Friday,0,0,0,0
SES_004268,USER_4268,2025-12-10T20:50:10.847Z,Email,Desktop,Unknown,Beauty,1,1,0,0,0,13,2800.5,0.0,0.0,2025-12-10 20:50:10.847000+00:00,20,2,Wednesday,0,0,0,0
SES_004269,USER_1407,2025-12-17T08:04:06.882Z,Email,Desktop,USA,N/A,1,0,0,0,0,1,319.0,0.0,0.0,2025-12-17 08:04:06.882000+00:00,8,2,Wednesday,0,0,0,0
SES_004270,USER_598,2025-12-10T12:58:34.756Z,Direct,Mobile,USA,N/A,1,0,0,0,0,1,1417.0,0.0,0.0,2025-12-10 12:58:34.756000+00:00,12,2,Wednesday,0,0,0,0
SES_004271,USER_1064,2025-12-03T08:37:22.237Z,Referral,Desktop,Australia,Beauty,1,1,0,0,0,5,389.0,0.0,0.0,2025-12-03 08:37:22.237000+00:00,8,2,Wednesday,0,0,0,0
SES_004272,USER_4272,2025-12-10T17:14:24.547Z,Email,Desktop,Germany,Fashion,1,1,0,0,0,8,1185.0,0.0,0.0,2025-12-10 17:14:24.547000+00:00,17,2,Wednesday,0,0,0,0
SES_004273,USER_4273,2025-12-31T03:32:54.443Z,Referral,Mobile,Unknown,Sports,1,1,1,1,1,5,662.0,410.47,337.97,2025-12-31 03:32:54.443000+00:00,3,2,Wednesday,0,0,0,0
SES_004274,USER_4274,2025-12-04T04:09:11.000Z,Google,Tablet,Australia,N/A,1,0,0,0,0,2,1749.0,0.0,0.0,2025-12-04 04:09:11+00:00,4,3,Thursday,0,0,0,0
SES_004275,USER_4275,2025-12-14T01:57:38.541Z,Email,Tablet,USA,Uncategorized,1,1,0,0,0,4,1449.0,0.0,0.0,2025-12-14 01:57:38.541000+00:00,1,6,Sunday,1,0,0,0
SES_004276,USER_4276,2025-12-10T05:19:58.541Z,Google,Mobile,Germany,N/A,1,0,0,0,0,1,1512.0,0.0,0.0,2025-12-10 05:19:58.541000+00:00,5,2,Wednesday,0,0,0,0
SES_004277,USER_4277,2025-12-20T08:06:36.750Z,Google,Desktop,USA,Sports,1,1,0,0,0,10,1308.0,0.0,0.0,2025-12-20 08:06:36.750000+00:00,8,5,Saturday,1,0,0,0
SES_004278,USER_4278,2025-12-15T04:57:38.174Z,Facebook,Desktop,USA,Fashion,1,1,0,0,0,15,1495.0,0.0,0.0,2025-12-15 04:57:38.174000+00:00,4,0,Monday,0,0,0,0
SES_004279,USER_4279,2025-12-28T17:03:57.253Z,Instagram,Desktop,Australia,Electronics,1,1,0,0,0,4,680.0,0.0,0.0,2025-12-28 17:03:57.253000+00:00,17,6,Sunday,1,0,0,0
SES_004280,USER_4280,2025-12-12T10:35:42.332Z,Google,Mobile,India,N/A,1,0,0,0,0,2,1473.0,0.0,0.0,2025-12-12 10:35:42.332000+00:00,10,4,Friday,0,0,0,0
SES_004281,USER_4281,2025-12-20T16:17:03.629Z,Google,Tablet,Germany,Fashion,1,1,0,0,0,9,655.0,0.0,0.0,2025-12-20 16:17:03.629000+00:00,16,5,Saturday,1,0,0,0
SES_004282,USER_1319,2025-12-12T05:57:48.312Z,Google,Tablet,UK,Toys,1,1,1,1,1,9,1787.0,410.17,263.58,2025-12-12 05:57:48.312000+00:00,5,4,Friday,0,0,0,0
SES_004283,USER_4283,2025-12-16T13:56:52.262Z,Google,Unknown,Germany,Beauty,1,1,1,0,0,11,185.0,356.81,0.0,2025-12-16 13:56:52.262000+00:00,13,1,Tuesday,0,0,1,0
SES_004284,USER_1856,2025-12-19T12:34:47.467Z,Facebook,Desktop,USA,Toys,1,1,1,0,0,13,1367.0,232.04,0.0,2025-12-19 12:34:47.467000+00:00,12,4,Friday,0,0,1,0
SES_004285,USER_4285,2025-12-18T07:06:13.810Z,Direct,Desktop,UK,Books,1,1,0,0,0,8,1617.0,0.0,0.0,2025-12-18 07:06:13.810000+00:00,7,3,Thursday,0,0,0,0
SES_004286,USER_4286,2025-12-13T10:32:17.235Z,Instagram,Desktop,Germany,N/A,1,0,0,0,0,1,975.0,0.0,0.0,2025-12-13 10:32:17.235000+00:00,10,5,Saturday,1,0,0,0
SES_004287,USER_4287,2025-12-16T02:17:25.738Z,Google,Desktop,India,Home & Garden,1,1,1,1,1,9,2800.5,444.57,307.65,2025-12-16 02:17:25.738000+00:00,2,1,Tuesday,0,0,0,0
SES_004288,USER_4288,2025-12-15T03:15:39.237Z,Referral,Unknown,Unknown,Beauty,1,1,1,0,0,7,820.0,262.21,0.0,2025-12-15 03:15:39.237000+00:00,3,0,Monday,0,0,1,0
SES_004289,USER_4289,2025-12-31T07:55:55.449Z,Referral,Desktop,Canada,Beauty,1,1,0,0,0,11,1090.0,0.0,0.0,2025-12-31 07:55:55.449000+00:00,7,2,Wednesday,0,0,0,0
SES_004290,USER_164,2025-12-21T08:52:57.237Z,Email,Mobile,Australia,Sports,1,1,0,0,0,3,660.0,0.0,0.0,2025-12-21 08:52:57.237000+00:00,8,6,Sunday,1,0,0,0
SES_004291,USER_4291,2025-12-11T07:01:15.821Z,Google,Desktop,Canada,Electronics,1,1,0,0,0,5,188.0,0.0,0.0,2025-12-11 07:01:15.821000+00:00,7,3,Thursday,0,0,0,0
SES_004292,USER_4292,2025-12-28T06:30:28.872Z,Email,Unknown,Canada,N/A,1,0,0,0,0,3,1219.0,0.0,0.0,2025-12-28 06:30:28.872000+00:00,6,6,Sunday,1,0,0,0
SES_004293,USER_1363,2025-12-02T07:31:40.173Z,Facebook,Unknown,UK,Books,1,1,0,0,0,13,245.0,0.0,0.0,2025-12-02 07:31:40.173000+00:00,7,1,Tuesday,0,0,0,0
SES_004294,USER_4294,2025-12-23T17:14:43.199Z,Email,Mobile,Germany,Books,1,1,1,1,1,4,38.0,123.49,90.71,2025-12-23 17:14:43.199000+00:00,17,1,Tuesday,0,0,0,0
SES_004295,USER_1328,2025-12-25T06:17:06.563Z,Email,Mobile,France,Electronics,1,1,0,0,0,5,808.0,0.0,0.0,2025-12-25 06:17:06.563000+00:00,6,3,Thursday,0,0,0,0
SES_004296,USER_4296,2025-12-13T19:19:53.544Z,Referral,Desktop,India,N/A,1,0,0,0,0,2,1829.0,0.0,0.0,2025-12-13 19:19:53.544000+00:00,19,5,Saturday,1,0,0,0
SES_004297,USER_4297,2025-12-20T18:49:28.043Z,Direct,Tablet,Germany,Beauty,1,1,1,1,1,4,367.0,0.0,475.94,2025-12-20 18:49:28.043000+00:00,18,5,Saturday,1,0,0,0
SES_004298,USER_4298,2025-12-02T15:34:07.501Z,Email,Tablet,USA,Sports,1,1,0,0,0,6,393.0,0.0,0.0,2025-12-02 15:34:07.501000+00:00,15,1,Tuesday,0,0,0,0
SES_004299,USER_4299,2025-12-25T10:36:40.840Z,Referral,Tablet,USA,Fashion,1,1,0,0,0,2,391.0,0.0,0.0,2025-12-25 10:36:40.840000+00:00,10,3,Thursday,0,0,0,0
SES_004300,USER_4300,2025-12-19T07:27:04.989Z,Direct,Desktop,USA,Beauty,1,1,0,0,0,10,1004.0,0.0,0.0,2025-12-19 07:27:04.989000+00:00,7,4,Friday,0,0,0,0
SES_004301,USER_1471,2025-12-14T09:18:26.386Z,Google,Desktop,USA,Books,1,1,1,1,1,1,560.0,129.23,449.45,2025-12-14 09:18:26.386000+00:00,9,6,Sunday,1,0,0,0
SES_004302,USER_4302,2025-12-29T19:23:11.545Z,Direct,Desktop,USA,Home & Garden,1,1,0,0,0,9,560.0,0.0,0.0,2025-12-29 19:23:11.545000+00:00,19,0,Monday,0,0,0,0
SES_004303,USER_4303,2025-12-30T19:34:46.745Z,Referral,Desktop,Australia,Sports,1,1,0,0,0,5,1308.0,0.0,0.0,2025-12-30 19:34:46.745000+00:00,19,1,Tuesday,0,0,0,0
SES_004304,USER_600,2025-12-09T00:12:50.581Z,Instagram,Desktop,USA,Sports,1,1,0,0,0,4,112.0,0.0,0.0,2025-12-09 00:12:50.581000+00:00,0,1,Tuesday,0,0,0,0
SES_004305,USER_528,2025-12-01T05:53:26.081Z,Facebook,Desktop,USA,Uncategorized,1,1,0,0,0,10,593.0,0.0,0.0,2025-12-01 05:53:26.081000+00:00,5,0,Monday,0,0,0,0
SES_004306,USER_4306,2025-12-13T13:33:40.471Z,Instagram,Unknown,France,Home & Garden,1,1,0,0,0,1,1253.0,0.0,0.0,2025-12-13 13:33:40.471000+00:00,13,5,Saturday,1,0,0,0
SES_004307,USER_4307,2025-12-25T23:45:25.553Z,Facebook,Mobile,USA,Toys,1,1,1,0,0,6,1627.0,151.17,0.0,2025-12-25 23:45:25.553000+00:00,23,3,Thursday,0,0,1,0
SES_004308,USER_4308,2024-12-16T12:00:00.000Z,Email,Desktop,UK,Books,1,1,1,1,1,8,924.0,514.91,406.14,2024-12-16 12:00:00+00:00,12,0,Monday,0,0,0,0
SES_004309,USER_4309,2025-12-23T03:40:51.490Z,Organic Search,Desktop,Unknown,Home & Garden,1,1,1,0,0,14,1161.0,449.3,0.0,2025-12-23 03:40:51.490000+00:00,3,1,Tuesday,0,0,1,0
SES_004310,USER_4310,2025-12-01T04:26:36.385Z,Email,Mobile,USA,Home & Garden,1,1,0,0,0,1,1299.0,0.0,0.0,2025-12-01 04:26:36.385000+00:00,4,0,Monday,0,0,0,0
SES_004311,USER_4311,2025-12-12T17:52:53.438Z,Email,Tablet,USA,N/A,1,0,0,0,0,3,345.0,0.0,0.0,2025-12-12 17:52:53.438000+00:00,17,4,Friday,0,0,0,0
SES_004312,USER_4312,2025-12-23T13:26:45.505Z,Referral,Unknown,Unknown,N/A,1,0,0,0,0,3,967.0,0.0,0.0,2025-12-23 13:26:45.505000+00:00,13,1,Tuesday,0,0,0,0
SES_004313,USER_4313,2025-12-04T23:56:43.982Z,Google,Unknown,Unknown,N/A,1,0,0,0,0,1,740.0,0.0,0.0,2025-12-04 23:56:43.982000+00:00,23,3,Thursday,0,0,0,0
SES_004314,USER_4314,2025-12-14T08:08:57.466Z,Referral,Tablet,Unknown,Fashion,1,1,0,0,0,9,752.0,0.0,0.0,2025-12-14 08:08:57.466000+00:00,8,6,Sunday,1,0,0,0
SES_004315,USER_4315,2025-12-13T08:50:49.148Z,Email,Tablet,USA,Toys,1,1,0,0,0,2,589.0,0.0,0.0,2025-12-13 08:50:49.148000+00:00,8,5,Saturday,1,0,0,0
SES_004316,USER_4316,2025-12-03T22:54:13.056Z,Facebook,Unknown,Australia,N/A,1,0,0,0,0,3,894.0,0.0,0.0,2025-12-03 22:54:13.056000+00:00,22,2,Wednesday,0,0,0,0
SES_004317,USER_4317,2025-12-16T19:14:44.117Z,Email,Unknown,USA,N/A,1,0,0,0,0,3,129.0,0.0,0.0,2025-12-16 19:14:44.117000+00:00,19,1,Tuesday,0,0,0,0
SES_004318,USER_4318,2025-12-14T05:52:45.417Z,Direct,Mobile,Unknown,N/A,1,0,0,0,0,1,951.0,0.0,0.0,2025-12-14 05:52:45.417000+00:00,5,6,Sunday,1,0,0,0
SES_004319,USER_33,2025-12-31T21:15:35.761Z,Email,Mobile,Australia,Toys,1,1,0,0,0,10,126.0,0.0,0.0,2025-12-31 21:15:35.761000+00:00,21,2,Wednesday,0,0,0,0
SES_004320,USER_605,2025-12-12T21:27:10.353Z,Google,Desktop,India,Toys,1,1,0,0,0,9,906.0,0.0,0.0,2025-12-12 21:27:10.353000+00:00,21,4,Friday,0,0,0,0
SES_004321,USER_4321,2025-12-21T16:00:41.878Z,Google,Unknown,UK,N/A,1,0,0,0,0,3,1504.0,0.0,0.0,2025-12-21 16:00:41.878000+00:00,16,6,Sunday,1,0,0,0
SES_004322,USER_4322,2025-12-04T09:25:32.377Z,Referral,Mobile,Unknown,Beauty,1,1,0,0,0,4,1279.0,0.0,0.0,2025-12-04 09:25:32.377000+00:00,9,3,Thursday,0,0,0,0
SES_004323,USER_4323,2025-12-25T03:42:39.320Z,Google,Desktop,Unknown,N/A,1,0,0,0,0,2,1434.0,0.0,0.0,2025-12-25 03:42:39.320000+00:00,3,3,Thursday,0,0,0,0
SES_004324,USER_1685,2025-12-23T20:15:54.606Z,Google,Mobile,Unknown,Electronics,1,1,1,1,0,8,1291.0,42.33,0.0,2025-12-23 20:15:54.606000+00:00,20,1,Tuesday,0,0,1,1
SES_004325,USER_4325,2025-12-19T13:39:30.993Z,Email,Mobile,UK,Electronics,1,1,0,0,0,4,72.0,0.0,0.0,2025-12-19 13:39:30.993000+00:00,13,4,Friday,0,0,0,0
SES_004326,USER_1416,2025-12-14T01:47:32.288Z,Google,Tablet,Australia,N/A,1,0,0,0,0,1,807.0,0.0,0.0,2025-12-14 01:47:32.288000+00:00,1,6,Sunday,1,0,0,0
SES_004327,USER_4327,2025-12-20T21:05:40.691Z,Direct,Unknown,USA,Fashion,1,1,1,0,0,10,843.0,224.84,0.0,2025-12-20 21:05:40.691000+00:00,21,5,Saturday,1,0,1,0
SES_004328,USER_1142,2025-12-08T13:38:09.137Z,Facebook,Unknown,Unknown,N/A,1,0,0,0,0,3,138.0,0.0,0.0,2025-12-08 13:38:09.137000+00:00,13,0,Monday,0,0,0,0
SES_004329,USER_4329,2025-12-28T19:15:02.254Z,Google,Desktop,India,Sports,1,1,0,0,0,5,1344.0,0.0,0.0,2025-12-28 19:15:02.254000+00:00,19,6,Sunday,1,0,0,0
SES_004330,USER_4330,2025-12-20T05:49:41.036Z,Organic Search,Unknown,USA,Electronics,1,1,0,0,0,14,1351.0,0.0,0.0,2025-12-20 05:49:41.036000+00:00,5,5,Saturday,1,0,0,0
SES_004331,USER_4331,2025-12-15T16:28:35.651Z,Email,Desktop,Unknown,N/A,1,0,0,0,0,3,974.0,0.0,0.0,2025-12-15 16:28:35.651000+00:00,16,0,Monday,0,0,0,0
SES_004332,USER_4332,2025-12-23T13:40:17.748Z,Referral,Desktop,UK,N/A,1,0,0,0,0,3,187.0,0.0,0.0,2025-12-23 13:40:17.748000+00:00,13,1,Tuesday,0,0,0,0
SES_004333,USER_4333,2025-12-30T06:11:23.866Z,Facebook,Unknown,Australia,Uncategorized,1,1,0,0,0,6,650.0,0.0,0.0,2025-12-30 06:11:23.866000+00:00,6,1,Tuesday,0,0,0,0
SES_004334,USER_4334,2025-12-09T20:16:14.272Z,Google,Unknown,USA,Sports,1,1,0,0,0,7,764.0,0.0,0.0,2025-12-09 20:16:14.272000+00:00,20,1,Tuesday,0,0,0,0
SES_004335,USER_4335,2025-12-14T01:47:08.683Z,Instagram,Desktop,USA,Electronics,1,1,1,0,0,2,1618.0,303.67,0.0,2025-12-14 01:47:08.683000+00:00,1,6,Sunday,1,0,1,0
SES_004336,USER_607,2025-12-10T11:21:47.935Z,Instagram,Mobile,Canada,N/A,1,0,0,0,0,1,168.0,0.0,0.0,2025-12-10 11:21:47.935000+00:00,11,2,Wednesday,0,0,0,0
SES_004337,USER_4337,2025-12-03T08:12:37.850Z,Organic Search,Mobile,UK,N/A,1,0,0,0,0,1,1667.0,0.0,0.0,2025-12-03 08:12:37.850000+00:00,8,2,Wednesday,0,0,0,0
SES_004338,USER_87,2025-12-11T21:37:05.475Z,Referral,Desktop,USA,Beauty,1,1,1,1,1,9,975.0,276.46,225.27,2025-12-11 21:37:05.475000+00:00,21,3,Thursday,0,0,0,0
SES_004339,USER_4339,2025-12-05T13:37:06.720Z,Organic Search,Unknown,Canada,Sports,1,1,1,0,0,15,1109.0,397.8,0.0,2025-12-05 13:37:06.720000+00:00,13,4,Friday,0,0,1,0
SES_004340,USER_4340,2025-12-20T08:19:38.273Z,Facebook,Desktop,USA,N/A,1,0,0,0,0,3,1336.0,0.0,0.0,2025-12-20 08:19:38.273000+00:00,8,5,Saturday,1,0,0,0
SES_004341,USER_4341,2025-12-17T08:35:59.906Z,Instagram,Desktop,USA,Home & Garden,1,1,1,0,0,14,231.0,510.84,0.0,2025-12-17 08:35:59.906000+00:00,8,2,Wednesday,0,0,1,0
SES_004342,USER_4342,2025-12-15T07:10:56.787Z,Instagram,Unknown,Canada,N/A,1,0,0,0,0,3,774.0,0.0,0.0,2025-12-15 07:10:56.787000+00:00,7,0,Monday,0,0,0,0
SES_004343,USER_1923,2025-12-22T14:50:34.979Z,Organic Search,Desktop,USA,Fashion,1,1,0,0,0,3,1073.0,0.0,0.0,2025-12-22 14:50:34.979000+00:00,14,0,Monday,0,0,0,0
SES_004344,USER_4344,2025-12-11T21:02:56.129Z,Instagram,Mobile,USA,N/A,1,0,0,0,0,1,1164.0,0.0,0.0,2025-12-11 21:02:56.129000+00:00,21,3,Thursday,0,0,0,0
SES_004345,USER_4345,2025-12-24T12:32:17.828Z,Referral,Tablet,Canada,Beauty,1,1,1,0,0,13,1639.0,212.73,0.0,2025-12-24 12:32:17.828000+00:00,12,2,Wednesday,0,0,1,0
SES_004346,USER_1405,2025-12-02T01:53:21.135Z,Google,Desktop,India,Electronics,1,1,0,0,0,8,1207.0,0.0,0.0,2025-12-02 01:53:21.135000+00:00,1,1,Tuesday,0,0,0,0
SES_004347,USER_4347,2025-12-08T15:20:21.526Z,Email,Desktop,Unknown,N/A,1,0,0,0,0,1,1511.0,0.0,0.0,2025-12-08 15:20:21.526000+00:00,15,0,Monday,0,0,0,0
SES_004348,USER_4348,2025-12-31T10:21:04.588Z,Organic Search,Desktop,Australia,Toys,1,1,0,0,0,3,174.0,0.0,0.0,2025-12-31 10:21:04.588000+00:00,10,2,Wednesday,0,0,0,0
SES_004349,USER_4349,2025-12-28T08:00:05.236Z,Facebook,Desktop,USA,Sports,1,1,1,0,0,13,1778.0,148.19,0.0,2025-12-28 08:00:05.236000+00:00,8,6,Sunday,1,0,1,0
SES_004350,USER_4350,2025-12-28T04:32:57.015Z,Organic Search,Mobile,UK,N/A,1,0,0,0,0,1,265.0,0.0,0.0,2025-12-28 04:32:57.015000+00:00,4,6,Sunday,1,0,0,0
SES_004351,USER_4351,2025-12-26T17:04:08.269Z,Direct,Desktop,Germany,Toys,1,1,0,0,0,3,1431.0,0.0,0.0,2025-12-26 17:04:08.269000+00:00,17,4,Friday,0,0,0,0
SES_004352,USER_887,2025-12-12T22:40:07.600Z,Organic Search,Desktop,UK,Sports,1,1,1,0,0,9,1818.0,66.54,0.0,2025-12-12 22:40:07.600000+00:00,22,4,Friday,0,0,1,0
SES_004353,USER_4353,2025-12-05T03:50:29.096Z,Direct,Mobile,Canada,N/A,1,0,0,0,0,3,676.0,0.0,0.0,2025-12-05 03:50:29.096000+00:00,3,4,Friday,0,0,0,0
SES_004354,USER_321,2025-12-24T12:19:13.536Z,Referral,Desktop,India,N/A,1,0,0,0,0,2,809.0,0.0,0.0,2025-12-24 12:19:13.536000+00:00,12,2,Wednesday,0,0,0,0
SES_004355,USER_4355,2025-12-01T00:29:24.988Z,Direct,Mobile,Germany,Home & Garden,1,1,0,0,0,4,781.0,0.0,0.0,2025-12-01 00:29:24.988000+00:00,0,0,Monday,0,0,0,0
SES_004356,USER_891,2025-12-09T20:08:50.473Z,Email,Tablet,Australia,N/A,1,0,0,0,0,3,693.0,0.0,0.0,2025-12-09 20:08:50.473000+00:00,20,1,Tuesday,0,0,0,0
SES_004357,USER_4357,2025-12-16T15:15:32.166Z,Referral,Mobile,Australia,Sports,1,1,0,0,0,2,975.0,0.0,0.0,2025-12-16 15:15:32.166000+00:00,15,1,Tuesday,0,0,0,0
SES_004358,USER_4358,2025-12-07T05:55:31.037Z,Google,Mobile,USA,N/A,1,0,0,0,0,2,953.0,0.0,0.0,2025-12-07 05:55:31.037000+00:00,5,6,Sunday,1,0,0,0
